address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,addresses_in_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
1DzZJRgd4XXLnbAaER4JY5iQ8EtPwEWFXw,15050442,"('2011-03-27', 27)",45,1,96,96,67,2577.5,7601.125,82321,0,23.07,23.07,0.2403125,0.2403125,23.07,0
1F9UUHhVSYHcBxZwW3MFUsyg2wDnxNginP,10187375,"('2011-05-05', 2)",23,1,13,13,67,65715,123878.5833,500511,3790,346.4,346.4,26.64615385,26.64615385,346.4,0
1PzoGurz7UHzof2wGH3BBBfTGD6FkQz1wP,3484200,"('2011-06-09', 5)",26,1.866666667,28,15,67,27926,45404.6,140549,433,26.61,26.61,1.774,0.950357143,26.61,0
1DKPsnH1doDngxZwQ28DiwCKHKbyZXEaqf,194109827,"('2011-06-06', 2)",32,10.66666667,32,3,66,9025,28013.33333,74084,931,21.49,39.48000001,7.163333333,1.23375,39.48000001,0
15SXLoXQZdHLaTzafPRDFKvvyFDWwD1V5r,214024935,"('2013-11-14', 7)",100,32.8,164,5,68,48083.5,47053.25,88269,3777,0.68935925,0.69135925,0.13787185,0.004215605,0.69135925,0
143LMxQVWjJqfjJd9WUCcP7xBbGCjVzpY8,196214607,"('2011-06-28', 3)",52,2.722222222,49,18,67,33606,278163.6429,3188920,3155,552.3925753,552.3925753,30.6884764,11.27331786,552.3925753,0
17LtgyGtEqYJon1CousTCDpr3diTPf4K1r,3036563,"('2011-06-08', 6)",28,1,43,43,67,8687.5,14232.64706,56569,2985,15.83,15.83,0.368139535,0.368139535,15.83,0
1L5zqFahc8Ahu9wtgJqCeJMendvD174xsG,72870403,"('2011-04-03', 6)",16,0.857142857,12,14,67,39491,6276111.778,55763816,0,10.58,10.58,0.559285714,0.6525,7.83,0
12U43zobq61whDKheUWqvdmTzSF575AGXJ,212803070,"('2013-04-10', 2)",47,7.666666667,46,6,67,1164737,39550018.4,143491532,55,15.31569391,15.78897117,2.552615652,0.343238504,15.78897117,0
1PuDYrYxsXkBgvfq5hpaG2w3qpegEgGxXU,177724922,"('2016-08-10', 2)",76,6,66,11,67,1477128,2532015.857,6219869,39283,873.2587875,873.2587875,79.3871625,13.23119375,873.2587875,0
1CgHaWFmNW6qFJfGrLqgc7LVzjZEfjeuRf,715018,"('2011-06-08', 16)",7,1.038461538,27,26,67,2191,5614,29559,0,5.8,5.8,0.223076923,0.214814815,5.8,0
17jV7ZdXdTeR9hijQqYF2iLxJAd72Ug9Hq,70465389,"('2011-06-06', 6)",129,22.28571429,156,7,58,211907,9841517.333,29222487,90158,133.0352061,133.0797447,19.00502944,0.853075287,133.0797447,0
1GiPJBf2JgNxbmGoULuthGXAadkg2X5NGR,35783666,"('2011-01-09', 2)",41,3.3,33,10,67,154012,425800.4286,1980955,5041,16.7900002,16.7900002,1.67900002,0.508787885,16.7900002,0
1BgR1jBV6FrJLgGLsr9DCS5AYGdQMYz3CA,3045080,"('2011-06-10', 5)",25,1.2,24,20,67,23333,40424.41177,185592,1409,111.39,111.39,5.5695,4.64125,111.39,0
1MQLDDNw8y5WQXevkLkeUohTXDxN2FcBmD,83627247,"('2011-06-04', 5)",174,3.126760563,222,71,67,11416,468600.7465,31217553,0,107.789063,107.789063,1.518155816,0.48553632,107.789063,0
12NPcaxPjL7md7irXooGY8Hi4mY7GFFTS9,84203251,"('2011-04-04', 4)",29,1.294117647,22,17,67,40986,63622.73333,215104,2493,2.14366721,2.14366721,0.126098071,0.097439419,2.14366721,0
1GnyfDbPdB3HgKdAkMoErH98vsxJkUy4jx,193680574,"('2011-05-16', 3)",36,1.263157895,24,19,66,111130,2598091,44857291,811,22.2694976,22.2694976,1.172078821,0.927895733,22.2694976,0
14QFZP6k6qViJNtqqWjZY2dVfF5QwmGutP,49612589,"('2012-10-30', 10)",14,11.2,56,5,38,0,8717108,43585540,0,0.18953849,0.64004293,0.037907698,0.011429338,0.64004293,0
1271tY1rX2ihMocWFCsjuvKSMC7kwd7Jed,11918568,"('2011-05-14', 2)",26,12.5,25,2,40,119607,119607,119607,119607,25.61,25.61,12.805,1.0244,25.61,0
12gL5zJhNLQFwxpn2n6B5Ke2yyErzBRDxa,57324710,"('2011-05-20', 4)",36,2.4,36,15,67,2070,29420.36364,225782,0,420.5900764,420.5900764,28.03933843,11.68305768,420.5900764,0
1PG6zKQLTZb998UMGJQ2sXDBBDBDShg5EX,78952,"('2011-02-14', 29)",2,1,26,26,64,132,3690,40729,0,280.4,280.4,10.78461538,10.78461538,280.4,0
1MKChwzmhe3KMkg8zRthFU8DFwnxCJRst4,180815545,"('2011-06-08', 2)",27,3.428571429,24,7,67,53131.5,53131.5,80949,25314,19.33,19.33,2.761428571,0.805416667,19.33,0
1EzAcQA14eMiTSKKAR6ryj3qDZbLWgVFQp,2120641,"('2011-04-29', 5)",15,1,21,21,67,38511.5,39535.41667,103880,10128,623.56,623.56,29.69333333,29.69333333,623.56,0
1KPfSznHtvEJSn7yks8iAEJAcppWauxYdj,2118661,"('2011-05-31', 4)",21,1.588235294,27,17,67,6513.5,17647.57143,119511,0,423.97,423.97,24.93941176,15.70259259,423.97,0
1QFvA2z3zVq2HVh8SE8Pprta7V6uvyoBj8,6816907,"('2011-06-07', 4)",23,1,20,20,67,10517,202178.25,1849124,3973,78.945,78.945,3.94725,3.94725,78.945,0
1Pq5HhzU7wVQPhffPw55EGD7UxENTZ1RPc,4886413,"('2011-04-29', 17)",53,52,520,10,67,1609,1776.625,4030,639,110.21,110.21,11.021,0.211942308,110.21,0
1MXWEFJbupnYtegS2SRhFCfaY7kERzeWi1,64338761,"('2011-08-14', 3)",39,3.9,39,10,67,5793.5,29067.83333,139209,1836,9.44,9.44,0.944,0.242051282,9.44,0
1PzV4wxMp4gJo1Yp8PGEZAiCo8Ez7tysWQ,8750692,"('2011-05-23', 4)",25,3.222222222,29,9,61,5714,41329.42857,238230,1572,116.73,116.73,12.97,4.025172414,116.73,0
151XDbUyDZuAznwM1dJdDmyyN6rTQnkyoS,3818397,"('2011-04-26', 4)",30,1.5,30,20,67,11302,23364.26316,115191,2297,116.32,116.32,5.816,3.877333333,116.32,0
1JVu177JjRMwwEiUc75dBKrefPbgDEXVZW,60791076,"('2011-05-24', 5)",66,1.734693878,85,49,67,5409,14560.02174,111757,471,70.50331046,70.50331046,1.438843071,0.829450711,70.50331046,0
12EWz7xXBNAcBdVkCnpYEhWwNarRdixfqd,15716403,"('2011-02-13', 8)",24,4.714285714,33,7,67,95660,100860.2,243349,5754,34.76,34.76,4.965714286,1.053333333,34.76,0
13HkidiMBdUqhZ2esCi8AfS4uHPjbSZmLx,7131325,"('2011-05-12', 7)",16,4.285714286,30,7,67,140800,170838.2,550831,2808,17.80655872,17.80655872,2.543794103,0.593551957,17.80655872,0
1Gqt1XLmNqBzQdcJwbChD3yGPXs9UyoXuc,1885829,"('2011-03-26', 9)",10,2.714285714,19,7,67,20643.5,26570,62603,2390,21.57,21.57,3.081428571,1.135263158,21.57,0
1ngUhF1WnpTeo9VUrHKBRHDaHVbzy3rzx,214462541,"('2011-06-04', 3)",62,9,63,7,67,4737561.5,7166733.25,19189090,2720,62.32149437,62.32149437,8.903070624,0.989230069,62.32149437,0
1GyyEcpMWmJJXFXDvEAc1m1Dcktf53PUyj,1705439,"('2011-01-04', 28)",11,1.470588235,50,34,67,70.5,12391.59091,128350,0,53.75,53.75,1.580882353,1.075,53.75,0
183auLkCV3P31MB8m4RHudqJX1HZm5SxhR,175956386,"('2011-06-15', 5)",73,4.6,69,15,67,27953,645317.6,2512860,2176,10.43,10.43,0.695333333,0.15115942,10.43,0
15Bggw2UwmXAb1V3NN28o2cgaBdjf72D6w,19953336,"('2011-06-05', 6)",106,3.692307692,144,39,67,33223.5,125746.2222,3179016,0,197.12,197.12,5.054358974,1.368888889,197.12,0
1MumywUCU1pGU6AQwLQHzZU2m3wHdHfd9p,1627306,"('2011-05-24', 5)",15,1.818181818,20,11,64,3413.5,6737.833333,18867,511,3.07,3.07,0.279090909,0.1535,3.07,0
14NJwHRA47CxiyY4PTFt5N8NuakyEjv5mU,5060128,"('2011-05-14', 5)",54,2.291666667,55,24,67,10102,17646.36842,77071,2897,81.13,81.13,3.380416667,1.475090909,81.13,0
1Pja8GFbxb8NXbCobh5uSV8zqUHvXBaboQ,2965620,"('2011-05-24', 6)",22,3.692307692,48,13,67,10199,31506.8,122127,2447,79.9,79.9,6.146153846,1.664583333,79.9,0
1E3B9efdZA4TsbBocDGTB9h977WztKpQyZ,5056370,"('2011-07-04', 2)",22,7.666666667,23,3,58,383928,348252,439583,221245,3.62,4.04,1.206666667,0.175652174,4.04,0
1BXUkebjHrn6EvdFMAtJfyJPH1dH2JHSPa,17873355,"('2011-06-19', 3)",42,7.8,39,5,36,63371,146975.6667,324087,53469,11.12,39.30509742,2.224,1.007823011,39.30509742,0
1HxGE8BhDhx9bDDhxZNMMRJ7Jmej2wBeRQ,10125699,"('2011-06-01', 7)",26,6.818181818,75,11,67,48978,80938.5,268310,826,52.00142571,52.00142571,4.727402337,0.693352343,52.00142571,0
1EUcBytQnrat22c6VtRxTBFKabmmaJh3vv,81671692,"('2013-07-22', 4)",38,2.909090909,32,11,67,288546,1596895.375,7037704,1311,103.6262969,103.6262969,9.420572448,3.238321779,103.6262969,0
13EgsiWwfSEHae25USdGfeLbKQUzVu1niL,6051269,"('2011-05-25', 5)",46,2.333333333,63,27,67,8833,29909.76667,166883,0,166.33,199.73,6.16037037,3.17031746,199.73,0
1HLpPdyvvNFktPSURV364z3NE9UntHDuZv,186817161,"('2011-05-15', 7)",39,8,72,9,60,28419,14360822.33,43054041,7,1.60730964,2.36781551,0.17858996,0.032886327,2.36781551,0
15ikMUn6NQnr5u1CvmLQ5iWd18TQDQSqzz,8800941,"('2011-09-08', 14)",17,1.210526316,23,19,67,21799.5,49314,275491,0,9.39,9.39,0.494210526,0.40826087,9.39,0
1LsEEGvMcbfoqxFdDvQXFfkGyX6xsGzgq7,4479944,"('2011-06-16', 3)",33,13.33333333,40,3,57,46915,84771,184348,23050,14.99,16.38,4.996666667,0.4095,16.38,0
13Hc3BdTsuBk3rb9x55LW2PponkXaY1f4y,59586059,"('2011-05-23', 7)",20,5,40,8,67,12742,39618.33333,101694,4419,1.76545403,1.76545403,0.220681754,0.044136351,1.76545403,0
1GTgYGvWzkPDHPQe4PQRK1fiuHPR2Tmwdv,78462434,"('2011-06-08', 2)",24,5.5,22,4,59,141887,141887,141887,141887,2.26284171,2.26284171,0.565710428,0.102856441,2.26284171,0
1CfSe39Q6jwghbBpaS2AnJQ8zRkQiQewkK,144218755,"('2011-05-23', 3)",19,5.75,23,4,66,5763,5763,9175,2351,10.85,10.85,2.7125,0.47173913,10.85,0
1PeUw7nWZEUvqoy5hcdgxb7hRcDtznUCod,13970183,"('2011-09-12', 2)",135,68.5,137,2,64,82911.5,82911.5,83406,82417,14.6,26.37,7.3,0.192481752,26.37,0
1Lp6haxKZ2YwfUX5ZPPNPFBD85xosuTtnk,211439429,"('2011-05-31', 6)",28,2.666666667,32,12,67,240376,3005013,22376748,212,67.60738352,67.60738352,5.633948627,2.112730735,67.60738352,0
15UveiRTnouieYH621EQTFbW6j6v5kpME1,82335548,"('2011-05-15', 3)",26,4.5,27,6,61,404066,404066,749888,58244,47.3,47.3,7.883333333,1.751851852,47.3,0
16xxD3VMWE8E9Xgn4vJfSjAJNjwdiXWXYs,8139487,"('2011-02-06', 23)",85,23.92857143,670,28,66,3233.5,34113.90909,591955,0,471.28,471.28,16.83142857,0.703402985,471.28,0
19AT7frgh6VRjpwnZRtP4mYnaruVrcYT6e,5336735,"('2011-06-08', 3)",22,4.2,21,5,67,220469,268446.4,552158,0,24.29,24.29,4.858,1.156666667,24.29,0
1VUhtCmvEECJrnEYwBn9dLymauz3WefoA,21038443,"('2011-07-11', 2)",19,1,14,14,67,18870,28940.61539,109957,3169,137.98,137.98,9.855714286,9.855714286,137.98,0
19fh48NS4wrhrWdpruFX2cuxmCUvDTQ4sv,6987233,"('2011-02-17', 6)",14,2.5,20,8,67,12154,9895.666667,17294,239,126.82,126.82,15.8525,6.341,126.82,0
1GAQJfg2QyocNvJdeWMJHTfq1zTmLy7es6,10745814,"('2011-06-06', 4)",51,2.2,55,25,67,7641,20298.73913,163979,159,95.59391773,95.59391773,3.823756709,1.738071231,95.59391773,0
12FnsHz1mVn9TK7oXH9SJJDn5PTAuEdyhq,97174552,"('2013-03-31', 2)",23,1.153846154,15,13,67,704019,1205957.75,2796301,2726,356.7094107,356.7094107,27.43918543,23.78062738,356.7094107,0
1F3K2YWZ1aQLfBajg8MvQU936jeTogjB1e,3457483,"('2011-06-27', 3)",16,2.333333333,21,9,65,3343,6500.5,25333,867,71.23,71.23,7.914444444,3.391904762,71.23,0
1CumVd3NXcFwTsudmiFfLmiUrceGm3JWYL,2241137,"('2010-10-09', 8)",14,1.1,22,20,66,10039.5,18161.25,85709,3240,49200,49200,2460,2236.363636,49200,0
18f6u15zgfAQioYa9S8r4HArkRNKyxMac5,6086734,"('2011-06-08', 4)",28,1,24,24,67,17763,42982.2,401611,799,27.233,27.233,1.134708333,1.134708333,27.233,0
12cW22PYZQTMgu4X7MSRTaTFPcEb6v8bhP,213747516,"('2018-03-03', 4)",244,40.5,243,6,64,36008551,36008551,36008551,36008551,503.4068044,503.4068044,83.731835,2.067452716,502.39101,0
13gHDkXAUfi3SmqXSGcpVSmmGiGrCsMebZ,74315805,"('2012-01-14', 3)",34,2.166666667,26,12,67,566380,5777210,16757625,7625,10.93727093,10.93727093,0.911439244,0.420664267,10.93727093,0
1PnQorqFxbXUwNFbeDyMPfATwFyC1iMCeP,7794881,"('2011-05-21', 6)",8,13.5,27,2,57,11296,11296,11296,11296,6.24,6.24,3.12,0.231111111,6.24,0
16nZ2PVQaVZEsGxv4jV2tVzcjS3F8h8zpn,5852877,"('2011-06-19', 4)",27,1.8,27,15,67,18612.5,59746.42857,468422,2078,46.73,46.73,3.115333333,1.730740741,46.73,0
1885SkNFLkQ219z85668MVD7jJMVWvuMrc,5632538,"('2011-06-17', 4)",35,1,34,34,67,7595,15566.12121,80192,1990,114.52,114.52,3.368235294,3.368235294,114.52,0
1A1kTuVbbo1o7YPdmRSyNmBfkVd3k5Cif1,8434079,"('2011-05-03', 4)",46,10.57142857,74,7,67,67797.5,268943.1667,1106568,34457,72.44,72.44,10.34857143,0.978918919,72.44,0
1Leow84DHWoMTddXVFwg5APtN5BqrAtB2,32790139,"('2011-06-28', 2)",47,3.666666667,44,12,67,113929,445611.1111,1942239,4330,117.4559081,117.4559081,9.787992338,2.669452456,117.4559081,0
18CuCQzQ1PVVX81nK6QeRZi5PRrtcafAb8,78357211,"('2013-04-16', 3)",24,1.636363636,18,11,67,321019,3954701.667,11542349,737,19151.02,19151.02,1741.001818,1063.945556,19151.02,0
1Kjq8LJkk2eese51totR1GA4aCDS2D4V9D,189582913,"('2014-07-26', 3)",38,3.272727273,36,11,67,30508189,30508189,30508189,30508189,3.48,4.18000001,0.316363636,0.116111111,4.18000001,0
19xG4TCA4SuirTjXFzNUTtjRpnrb9tzoX,15347610,"('2011-05-19', 6)",61,7.454545455,82,11,67,795,17593.27273,161272,0,215.0645313,215.0645313,19.55132102,2.622738186,215.0645313,0
12YPDGaVshLfYVWorEAWz7rSmTyd6vsNdc,2996968,"('2011-05-24', 5)",27,1.45,29,20,67,11193,34510.73684,148075,330,87.17,87.17,4.3585,3.005862069,87.17,0
12WqKz5oszpc2jMQDfw6os9zRm9VjXNaFe,8799263,"('2011-06-18', 8)",50,3.961538462,103,26,62,33640,41075,135087,352,22.60751979,22.60751979,0.869519992,0.219490483,22.60751979,0
1Pz2Z8yAiPdBQMu8ztP6jve9JHTbPsWYsH,115315782,"('2011-06-05', 3)",28,3.222222222,29,9,67,59038,109600.7143,409127,3245,30.5429404,30.5429404,3.393660044,1.053204841,30.5429404,0
1DUyJ8k3V3yi3WhV3ZXQnM4XhbnsJJGgo,78398625,"('2011-06-16', 3)",47,4.333333333,52,12,66,10857,24155,90332,433,74.82902918,74.82902918,6.235752432,1.439019792,74.82902918,0
1211FWm9M4uF98vt7EDQgAmzJSro22oFCM,95956857,"('2011-06-29', 3)",44,4.555555556,41,9,67,84108.5,942068.1667,3417739,2516,58.66920252,58.66920252,6.51880028,1.430956159,58.66920252,0
12vQZJH75k4bGheiqrDJ2CiFGRyj8wMCFe,2635325,"('2011-04-28', 3)",19,1,17,17,67,51215,56310.16667,143808,2902,4.94,4.94,0.290588235,0.290588235,4.94,0
1L5dfDGVJFQmG9eLs1dXRGycEinxVXtL3N,194021507,"('2012-07-09', 4)",88,1.014925373,68,67,67,19635,83519.81356,2729465,2317,342.4772011,342.4772011,5.111600016,5.036429428,342.4772011,0
17QzJMLcUhZwYsNnbrke7j6eY1zfuFAAgN,60277434,"('2011-06-07', 3)",31,2.727272727,30,11,67,31110.5,311904.8333,1084191,4834,167.41,167.41,15.21909091,5.580333333,167.41,0
1DzyLmayV5yqp46EQtZExDRaE88prmnaHk,82799377,"('2011-05-29', 7)",17,4.142857143,29,7,67,914864,914864,1282312,547416,3.47521415,3.47521415,0.496459164,0.119834971,3.47521415,0
1L1R27mUqNC1nrKaLovXbqHQUsFDcMp98u,84486957,"('2011-05-31', 2)",33,2.25,27,12,67,132864,330904,1230699,2824,267.56,267.56,22.29666667,9.90962963,267.56,0
1Gq6YyhbJpeJyLewQ1kRuMS6cXkuHZGjyt,2021782,"('2011-01-08', 10)",24,1.860465116,80,43,67,5199,12825.45455,75453,0,1152.96,1152.96,26.81302326,14.412,1152.96,0
16GxWeGxUUQiR8vUeYTpRn5sCRayycoKWP,42300738,"('2011-04-19', 2)",26,4.166666667,25,6,64,33258,30018.66667,50406,6392,30.13,30.13,5.021666667,1.2052,30.13,0
19h6FPHrrPT3pvNUi6FxQdj7Y9j86A8tKc,7661775,"('2011-05-25', 3)",36,23,46,2,58,793,793,793,793,19.24928839,19.24928839,9.624644195,0.418462791,19.24928839,0
14xHmZ83jTGcwLYjPzmwowyWs917n5zpzZ,64739807,"('2011-05-13', 4)",102,3.4,102,30,59,6160,235126.4333,5320673,0,55.783,55.783,1.859433333,0.546892157,55.783,0
1FM88tHs86DuTYFTbVPqDLFeQ7zVnBT6uB,154361407,"('2011-06-03', 8)",23,46.5,93,2,52,10045,10045,10045,10045,2.16079641,6.87224612,1.080398205,0.07389512,6.87224612,0
1LqP3x8bfp2rRNTFfuEdZw9eRwU14fH6Fx,134610059,"('2011-06-02', 3)",28,4.333333333,26,6,67,80788,171101.8,599542,1609,18.58,23.5201,3.096666667,0.904619231,23.5201,0
13EAE87a678xR4YyjmzXJWQ3AFUyqsgJkG,8610944,"('2011-04-06', 5)",56,1.71875,55,32,67,10394,32224.93333,268289,1127,1003.81,1003.81,31.3690625,18.25109091,1003.81,0
1KrJVHkRWP94eDVVJUzBc9wjM61JVcsjrP,60155943,"('2011-06-07', 4)",48,5.4,54,10,67,597761.5,1373941.333,3523266,11594,138.8962476,138.8962476,13.88962476,2.572152734,138.8962476,0
1JAsxFnngcB6gzHbhswMj9wAm6PJVgh2Q5,57795980,"('2011-03-25', 2)",33,2.5,25,10,67,467183,435379,670013,137137,15.06843819,15.06843819,1.506843819,0.602737528,15.06843819,0
1HWScFsiQ8ExYxZxAkfjP6oSoECPHSSnPb,28338475,"('2011-08-09', 3)",195,7.185185185,194,27,67,15207.5,36495.75,119026,2156,107.7056072,107.7056072,3.989096561,0.555183542,107.7056072,0
1M45jJpdcWWrmjW8kmbfRnsFa8UKiyWV3g,192379740,"('2011-05-31', 3)",29,10,30,3,50,3398368,3398368,4920753,1875983,0.46,0.52000002,0.153333333,0.017333334,0.52000002,0
1B3g1eZxAvCiHPJh7NbT1y4fJiLn2SqsUL,209286720,"('2015-06-12', 2)",70,35,70,2,61,118553,118553,118553,118553,15.87661852,15.87661852,7.93830926,0.226808836,15.87661852,0
1Ki2ZP6SmJKVmLYX8okdRPUVGnSPgWDnvb,2912450,"('2011-05-03', 5)",22,1,21,21,67,44136.5,41546.35714,100265,5356,154.81,154.81,7.371904762,7.371904762,154.81,0
1NVA1Whg2uw4xRqmADSicTK8YvAwUR3xGb,54865756,"('2011-05-30', 3)",164,5.846153846,152,26,67,68842,127527,557421,2476,73.03,73.03,2.808846154,0.480460526,73.03,0
1LYRZasfBdu33iQsVCG5TzyrJUuVn9t7b2,7587404,"('2011-04-02', 4)",30,2.75,33,12,67,82218,141548.4286,505123,54,12.01604835,12.01604835,1.001337363,0.364122677,12.01604835,0
1Por8k1frGozVHx1VyRXeUnGp9LHvdCBEC,3161834,"('2011-02-28', 4)",18,2.375,19,8,67,31670,30033.71429,45708,7809,1.43,1.43,0.17875,0.075263158,1.43,0
1JKZ59JjUPMHyRkanUwhE1Prb7hsb4Yr3y,93304377,"('2011-05-07', 15)",77,34.22222222,308,9,67,49542,49542,49542,49542,67.71077895,67.71077895,7.523419883,0.219840191,67.71077895,0
1J7iQDe3VPbLxa2YAQQk3onTtqvV3iQVQt,17557208,"('2011-05-27', 12)",24,3.75,30,8,67,18718.5,124175.6667,635882,1328,421.52,421.52,43.51375,11.60366667,348.11,0
1DAU2NzGKFz9Q5QAED7Bep6t31sW4oo7yD,94942061,"('2013-03-21', 2)",62,2.736842105,52,19,67,106932,149077.8333,531762,8607,15.67273698,15.67273698,0.824880894,0.301398788,15.67273698,0
1HHPoHxWtdsDWV7iicHAvsJYcEsAoUsd1A,189742684,"('2017-01-04', 3)",89,5.642857143,79,14,64,438217.5,5811274.4,39061217,0,10.28118969,10.28118969,0.594736385,0.105396321,8.32630939,0
12uUjqhYUVCcF7bhfzRBsXxov1eTrLxJ7o,19921737,"('2011-06-02', 4)",32,1,29,29,67,19508,24978.78261,92367,4040,57.1445774,57.1445774,1.970502669,1.970502669,57.1445774,0
17LQXo8eSD879QPVB7d4avmumd7DDeMRX2,62480020,"('2012-09-04', 2)",26,1.066666667,16,15,67,78358,364082.8182,1687380,1392,7.1509,7.1509,0.476726667,0.44693125,7.1509,0
16TJCNdkx7GdFs28judwbPg2vvREaYwwGk,177368110,"('2011-06-03', 8)",50,11.42857143,80,7,62,277307,7013111.571,47595364,21231,24.38776063,24.40926577,3.483965804,0.305115822,24.40926577,0
1Lc5uMCwSZdsTPYY5kpDgDM63scu7Vg7se,76641715,"('2011-05-26', 19)",314,19.925,797,40,67,6070,209477.1081,6329920,0,987.9429012,987.9429012,24.69857253,1.23957704,987.9429012,0
155MXpVn3LFuHiskHiQ94XtckAhTkNizNp,1704235,"('2011-05-23', 8)",17,2,34,17,65,6742.5,20567.8125,165853,1965,265.8,265.8,15.63529412,7.817647059,265.8,0
16fvBKfcde5p2eUbyaD9wDVr3ifW6E9SeA,4545086,"('2011-04-20', 9)",18,1.068965517,31,29,67,18707,26982.76923,85859,0,6.74,6.74,0.232413793,0.217419355,6.74,0
1H9kLQkEN6NzDfz68EZskUNixkmdCg8emZ,36705068,"('2011-01-23', 24)",8,1.307692308,34,26,67,2210,9176.785714,76527,0,4.66,4.66,0.179230769,0.137058824,4.66,0
15Mgz6jRSWhM1zmWyuuSsQifRwFBWGtUnk,10106588,"('2011-04-21', 4)",19,1.071428571,15,14,67,28064.5,97916.125,587057,2628,5.18,5.18,0.37,0.345333333,5.18,0
1A1H4UTH12r1yVNjAMTcwwGYCPZKm6BghG,205936928,"('2011-06-18', 2)",27,8.666666667,26,3,41,14797366.5,14797366.5,29563382,31351,44.59789214,44.59789214,14.86596405,1.715303544,44.59789214,0
124P5QEF2uJ3RbhNbE4CQbFRmUB2N85z8V,42098388,"('2012-06-13', 64)",8,1.615384615,84,52,67,0,8308.595745,182010,0,11.78288212,11.78288212,0.226593887,0.140272406,11.78288212,0
16KRHaAC5hh8Z2PmPym4XxkHJ3EN9x3PJ1,4068668,"('2011-06-14', 9)",25,57,57,1,35,532341,532341,532341,532341,1.92213194,2.01995141,1.92213194,0.035437744,2.01995141,0
1H7SsjXRQ5Q3e2CP71irV2ci1tz262g4Xf,12348041,"('2011-10-09', 2)",83,3.25,78,24,67,13987,37196.96,272687,0,85.37,86.49,3.557083333,1.108846154,86.49,0
18UtVNswa2N3KC7t5Eox2DDFFghXKHQWyr,5956917,"('2011-01-13', 3)",25,2.222222222,20,9,65,156207,227982.875,732891,46089,1.65,1.65,0.183333333,0.0825,1.65,0
1NyoY38X293VfrKvRVp8PHfTXhphNmKFGG,50259191,"('2012-01-23', 3)",57,2.736842105,52,19,67,13214.5,214845.9375,1441826,0,19.8389339,19.8389339,1.044154416,0.38151796,19.8389339,0
17oqpue82ZK2j6JDXkFn6h8fvUquC5YVDc,28866885,"('2011-07-14', 3)",19,1.538461538,20,13,67,15298,34385.66667,164013,788,87.74,87.74,6.749230769,4.387,87.74,0
18ZYwkLKEEZDTnRHzLfDxrC3GEfyo958yt,9653014,"('2011-05-24', 9)",50,6.333333333,133,21,67,11317,20896.46154,82587,425,21.79174321,21.79174321,1.037702058,0.163847693,21.79174321,0
1J4e8wbvFgfGZk1PPevWDv3L54iauYFPug,25754172,"('2011-04-24', 9)",31,2.130434783,49,23,67,7770.5,26102.72727,88036,656,664.928,664.928,28.90991304,13.56995918,664.928,0
1HKnr5WKALvHU837i7EMRy6D4iGR2fU4Hy,66528405,"('2013-03-18', 5)",13,1.333333333,16,12,67,11935,57734.85714,198280,506,0.44937292,0.44937292,0.037447743,0.028085808,0.44937292,0
19hGnT418pm6JmPYkzkDy3VABVtNnUNZtr,7736,"('2011-05-23', 42)",1,1.333333333,24,18,51,744,744,1071,417,4.51,4.51,0.250555556,0.187916667,4.51,0
1BYyCrtLXutLHb9D8JnybNVBqtFUQBjeeU,30746486,"('2011-07-07', 4)",45,6.333333333,57,9,65,6383.5,14130.83333,45661,3552,62.82337564,63.09539064,6.980375071,1.106936678,63.09539064,0
1L3Z479xeT3nvfpnCo2RCaYPde1yMdKvKp,4664616,"('2011-04-20', 5)",15,1,16,16,67,29383,26140.33333,44094,7059,2.93,2.93,0.183125,0.183125,2.93,0
12w9CR6kEmWrpbDxqAcAwVMHs5sj8QdUaH,6906912,"('2011-06-01', 3)",40,3.5,42,12,67,3260,27127.45455,113209,658,75.93,75.93,6.3275,1.807857143,75.93,0
12CSGvigbvzMsMvdGw4iqMrbDbMkV4hJD1,8430769,"('2011-04-07', 6)",83,1.012048193,84,83,67,30567,41523.4717,437029,1846,128.25,128.25,1.545180723,1.526785714,128.25,0
18BZoDf9KMKtAfipGWkxRdMRABJ6DzJXts,8357271,"('2011-05-17', 4)",27,7,28,4,66,27841,24315.33333,42058,3047,213.93,213.93,53.4825,7.640357143,213.93,0
15uqJZ9m5WnZMvas7yV1zds18cYYRiYtoE,1894170,"('2011-06-06', 3)",23,1.352941176,23,17,40,27274.5,28567.6875,75081,486,95.3,95.3,5.605882353,4.143478261,95.3,0
1HJDc8ADjYs3s2KE4xDLXMdwAb5HTm1Spk,3494303,"('2011-06-15', 2)",21,1.285714286,18,14,40,4193,6127.357143,15348,1602,24.92,27.28,1.78,1.515555556,27.28,0
1L4vzhAPNmzWbQ9gEdA6U6KuiSnPrkPGHi,61889,"('2011-05-08', 33)",2,1.058823529,18,17,67,214,1407.222222,10302,0,16.12,16.12,0.948235294,0.895555556,16.12,0
1KUNM6Gr6XhgrnGEmMVKTp5tYeyhA4b5rT,15900188,"('2011-05-06', 12)",102,1.555555556,154,99,67,4745,10098.11225,86562,0,4082.46,4082.46,41.2369697,26.50948052,4082.46,0
